32300	0.286075	0.119748
32400	0.293911	0.126677
32500	0.290888	0.120524
32600	0.306592	0.127494
32700	0.287460	0.111761
32800	0.282070	0.119785
32900	0.276253	0.116771
33000	0.288128	0.130654
33100	0.277937	0.121698
33200	0.294695	0.124171
33300	0.277250	0.117480
33400	0.286076	0.111416
33500	0.267727	0.119499
33600	0.270350	0.129255
33700	0.282784	0.121358
33800	0.283456	0.120492
33900	0.285618	0.119055
34000	0.294069	0.117028
34100	0.297709	0.129870
34200	0.301978	0.118785
34300	0.273136	0.124280
34400	0.272403	0.112169
34500	0.287717	0.122865
34600	0.282196	0.119070
34700	0.278694	0.129216
34800	0.268836	0.122582
34900	0.271586	0.125494
35000	0.278299	0.114451
35100	0.284700	0.121816
35200	0.286380	0.125229
35300	0.274930	0.122112
35400	0.276133	0.114875
35500	0.288837	0.117913
35600	0.306583	0.131519
35700	0.266752	0.115139
35800	0.277108	0.127719
35900	0.300248	0.114880
36000	0.286840	0.128993
36100	0.274444	0.127460
36200	0.276789	0.127100
36300	0.277350	0.116402
36400	0.272861	0.121009
36500	0.302033	0.124372
36600	0.271734	0.116662
36700	0.289856	0.123898
36800	0.268892	0.118442
36900	0.283473	0.123109
37000	0.289272	0.114270
37100	0.276842	0.112834
37200	0.264491	0.125513
37300	0.269524	0.120052
37400	0.288468	0.117538
37500	0.274475	0.128336
37600	0.291964	0.123497
37700	0.261150	0.118201
37800	0.264212	0.131687
37900	0.260708	0.110719
38000	0.308611	0.129194
38100	0.283847	0.120608
38200	0.263245	0.120451
38300	0.274373	0.120483
38400	0.274390	0.112274
38500	0.267634	0.117069
38600	0.261038	0.119765
38700	0.257775	0.117508
38800	0.309585	0.124248
38900	0.262923	0.115395
39000	0.257887	0.115512
39100	0.276336	0.122828
39200	0.281468	0.119578
39300	0.265033	0.120867
39400	0.294580	0.128801
39500	0.275718	0.137238
39600	0.270524	0.117761
39700	0.278059	0.116255
39800	0.284181	0.117683
39900	0.266719	0.126816
40000	0.294912	0.123086
40100	0.266872	0.130431
40200	0.286992	0.127430
40300	0.279726	0.127966
40400	0.269596	0.131022
40500	0.289274	0.124888
40600	0.270065	0.127310
40700	0.291115	0.127110
40800	0.265385	0.128914
40900	0.284904	0.119715
41000	0.278562	0.129983
41100	0.272355	0.131006
41200	0.281453	0.127731
41300	0.273641	0.130174
41400	0.257683	0.127817
41500	0.264572	0.129823
41600	0.263611	0.123792
41700	0.285026	0.136205
41800	0.281229	0.115812
41900	0.277419	0.123519
42000	0.269332	0.110835
42100	0.278113	0.120025
42200	0.292097	0.130311
42300	0.283259	0.120289
42400	0.287107	0.120203
42500	0.283089	0.129831
42600	0.273745	0.115811
42700	0.282866	0.124749
42800	0.281900	0.133510
42900	0.272026	0.126538
43000	0.289607	0.121222
43100	0.277088	0.124770
43200	0.286273	0.123033
43300	0.280724	0.134412
43400	0.269835	0.119125
43500	0.281670	0.124896
43600	0.294384	0.124092
43700	0.273568	0.121826
43800	0.270033	0.121812
43900	0.252973	0.112775
44000	0.273637	0.119746
44100	0.258086	0.120076
44200	0.276447	0.124391
44300	0.282472	0.121542
44400	0.268136	0.126467
44500	0.272346	0.122058
44600	0.276273	0.129184
44700	0.266046	0.130343
44800	0.266084	0.125561
44900	0.267049	0.118251
45000	0.256532	0.110763
45100	0.271541	0.122446
45200	0.260740	0.125068
45300	0.267608	0.126236
45400	0.279781	0.123629
45500	0.265513	0.121781
45600	0.278952	0.118657
45700	0.262312	0.119255
45800	0.281098	0.127591
45900	0.271348	0.131928
46000	0.276822	0.132013
46100	0.273790	0.122156
46200	0.269437	0.126869
46300	0.280071	0.119426
46400	0.263475	0.121324
46500	0.294589	0.137919
46600	0.253958	0.132878
46700	0.265595	0.126521
46800	0.267750	0.114131
46900	0.260793	0.121887
47000	0.298524	0.119695
47100	0.268411	0.115948
47200	0.261497	0.124693
47300	0.255376	0.118078
47400	0.255172	0.129659
47500	0.277402	0.121387
47600	0.271569	0.126854
47700	0.271725	0.123611
47800	0.283419	0.124165
47900	0.264092	0.139937
48000	0.285130	0.126801
48100	0.273758	0.131141
48200	0.263880	0.122248
48300	0.285631	0.120619
48400	0.277786	0.125408
48500	0.264294	0.125698
48600	0.279676	0.132182
48700	0.262703	0.124447
48800	0.283969	0.131712
48900	0.280631	0.117507
49000	0.281112	0.125959
49100	0.293977	0.129622
49200	0.251304	0.131233
49300	0.271609	0.128088
49400	0.279547	0.128301
49500	0.269251	0.127248
49600	0.274410	0.130840
49700	0.254764	0.125993
49800	0.287829	0.121713
49900	0.257993	0.124152
50000	0.295218	0.131909
50100	0.269498	0.128635
50200	0.260426	0.125946
50300	0.274901	0.114225
50400	0.277498	0.125807
50500	0.277906	0.127445
50600	0.279242	0.123731
50700	0.271999	0.122839
50800	0.299889	0.124713
50900	0.278128	0.124330
51000	0.256501	0.122894
51100	0.260679	0.126533
51200	0.283253	0.122903
51300	0.271122	0.128674
51400	0.279319	0.120538
51500	0.264321	0.130263
51600	0.269891	0.126637
51700	0.265391	0.116464
51800	0.266008	0.117454
51900	0.273256	0.119816
52000	0.274574	0.123904
52100	0.275037	0.121826
52200	0.283455	0.136033
52300	0.283044	0.128100
52400	0.262751	0.125747
52500	0.282725	0.120610
52600	0.271078	0.137799
52700	0.260272	0.126754
52800	0.257330	0.133000
52900	0.271841	0.132417
53000	0.259860	0.122822
53100	0.269227	0.124836
53200	0.272185	0.130109
53300	0.272525	0.126962
53400	0.263463	0.132730
53500	0.275144	0.119344
53600	0.268548	0.125159
53700	0.270320	0.123987
53800	0.284844	0.127538
53900	0.254659	0.125578
54000	0.256897	0.125145
54100	0.263743	0.118025
54200	0.260186	0.115502
54300	0.257259	0.127073
54400	0.270658	0.126060
54500	0.268610	0.128939
54600	0.267243	0.131677
54700	0.271849	0.124749
54800	0.295052	0.127438
54900	0.275578	0.121924
55000	0.258698	0.117437
55100	0.278925	0.129294
55200	0.281816	0.125272
55300	0.264299	0.127212
55400	0.260882	0.124104
55500	0.267620	0.131827
55600	0.270819	0.118864
55700	0.269255	0.122668
55800	0.274733	0.131774
55900	0.259986	0.131432
56000	0.282392	0.122100
56100	0.273343	0.127984
56200	0.266030	0.115383
56300	0.276303	0.127125
56400	0.253088	0.130191
56500	0.278589	0.120221
56600	0.269346	0.129237
56700	0.268263	0.122663
56800	0.284130	0.133102
56900	0.288026	0.125779
57000	0.272306	0.125575
57100	0.273863	0.127128
57200	0.269810	0.114707
57300	0.273291	0.132602
57400	0.277334	0.136420
57500	0.281681	0.130662
57600	0.266238	0.124295
57700	0.265282	0.115878
57800	0.263398	0.117261
57900	0.290454	0.128657
58000	0.271913	0.128826
58100	0.251613	0.125948
58200	0.267614	0.128983
58300	0.266992	0.127374
58400	0.278914	0.124714
58500	0.280129	0.130621
58600	0.255379	0.122071
58700	0.269142	0.124078
58800	0.260889	0.118133
58900	0.261721	0.127974
59000	0.266169	0.128747
59100	0.257546	0.117718
59200	0.279394	0.122712
59300	0.261303	0.121695
59400	0.261216	0.127886
59500	0.294199	0.122563
59600	0.261011	0.123193
59700	0.260056	0.127985
59800	0.281871	0.122699
59900	0.266112	0.127972
60000	0.266690	0.130974
60100	0.263074	0.125236
60200	0.258692	0.127726
60300	0.265769	0.123188
60400	0.280758	0.127897
60500	0.275724	0.131755
60600	0.279332	0.127395
60700	0.277384	0.124615
60800	0.277762	0.127244
60900	0.253517	0.123833
61000	0.264331	0.120851
61100	0.271964	0.131546
61200	0.279655	0.136095
61300	0.258619	0.126370
61400	0.264389	0.130612
61500	0.263382	0.123428
61600	0.267750	0.130116
61700	0.268832	0.127549
61800	0.267048	0.129516
61900	0.276923	0.121935
62000	0.292628	0.128217
62100	0.270721	0.120915
62200	0.268908	0.127012
62300	0.277298	0.119662
62400	0.266314	0.117666
62500	0.289715	0.124776
62600	0.260443	0.126141
62700	0.249219	0.119194
62800	0.280869	0.114143
62900	0.265017	0.132438
63000	0.260684	0.122434
63100	0.266457	0.126435
63200	0.270912	0.130168
63300	0.268312	0.125645
63400	0.271282	0.125872
63500	0.267618	0.125934
63600	0.275774	0.131005
63700	0.265403	0.132774
63800	0.257544	0.122369
63900	0.264907	0.125732
64000	0.277383	0.128883
64100	0.261410	0.125536
64200	0.281882	0.122160
64300	0.271517	0.128598
64400	0.271538	0.121315
64500	0.258043	0.129834
64600	0.273114	0.133541
64700	0.275643	0.120421
64800	0.260049	0.123543
64900	0.271457	0.132393
65000	0.263114	0.121139
65100	0.256324	0.125461
65200	0.271791	0.128216
65300	0.263216	0.126797
65400	0.276410	0.121799
65500	0.261862	0.120560
65600	0.264300	0.124410
65700	0.264245	0.115913
65800	0.256199	0.124548
65900	0.265223	0.123498
66000	0.274007	0.132598
66100	0.260181	0.122534
66200	0.272389	0.129531
66300	0.274128	0.125526
66400	0.259282	0.126903
66500	0.259968	0.115424
66600	0.282710	0.145850
66700	0.280531	0.127871
66800	0.265858	0.124376
66900	0.274791	0.124624
67000	0.278811	0.136761
67100	0.267921	0.133515
67200	0.271728	0.118273
67300	0.273241	0.131032
67400	0.262764	0.120085
67500	0.257908	0.127719
67600	0.257370	0.127661
67700	0.263858	0.125382
67800	0.241650	0.121736
67900	0.265825	0.123896
68000	0.263363	0.115986
68100	0.256471	0.117869
68200	0.267549	0.124086
68300	0.285016	0.134246
68400	0.275890	0.128677
68500	0.276389	0.117099
68600	0.269256	0.122621
68700	0.275276	0.127324
68800	0.275694	0.138421
68900	0.253860	0.123559
69000	0.261428	0.126550
69100	0.280925	0.121763
69200	0.275719	0.124320
69300	0.270861	0.130718
69400	0.266794	0.135985
69500	0.268445	0.131408
69600	0.259135	0.118835
69700	0.261226	0.131924
69800	0.268998	0.132996
69900	0.266279	0.137179
70000	0.271457	0.130837
70100	0.276495	0.110553
70200	0.263446	0.125811
70300	0.264199	0.128183
70400	0.265312	0.114230
70500	0.269772	0.125834
70600	0.278908	0.123688
70700	0.270664	0.126948
70800	0.272222	0.128061
70900	0.263669	0.123755
71000	0.286962	0.124947
71100	0.275110	0.115537
71200	0.271594	0.131902
71300	0.298432	0.127643
71400	0.267974	0.124754
71500	0.269598	0.124418
71600	0.274859	0.130300
71700	0.256959	0.121934
71800	0.271276	0.123837
71900	0.255497	0.126898
72000	0.269899	0.129156
72100	0.262251	0.129229
72200	0.262335	0.129218
72300	0.268108	0.130143
72400	0.263196	0.114909
72500	0.271935	0.124165
72600	0.266291	0.119549
72700	0.280266	0.122181
72800	0.273142	0.122022
72900	0.254996	0.110979
73000	0.270820	0.113708
73100	0.272946	0.125593
73200	0.271621	0.124606
73300	0.262428	0.120853
73400	0.265690	0.133982
73500	0.250978	0.121371
73600	0.261712	0.126826
73700	0.275553	0.131512
73800	0.270308	0.125585
73900	0.270314	0.124990
74000	0.270679	0.118772
74100	0.275626	0.118787
74200	0.264778	0.128337
74300	0.277557	0.119313
74400	0.285503	0.133327
74500	0.270638	0.124680
74600	0.255842	0.111960
74700	0.287363	0.124382
74800	0.264619	0.115714
74900	0.262729	0.123116
75000	0.261473	0.124704
75100	0.270098	0.123324
75200	0.259179	0.130085
75300	0.261075	0.120447
75400	0.280640	0.128438
75500	0.266879	0.129301
75600	0.268460	0.123674
75700	0.264395	0.128171
75800	0.268621	0.129332
75900	0.266105	0.130706
76000	0.253620	0.112480
76100	0.263950	0.123299
76200	0.271068	0.126386
76300	0.253611	0.126401
76400	0.275499	0.122814
76500	0.295893	0.132448
76600	0.263671	0.131427
76700	0.270442	0.119134
76800	0.275938	0.119343
76900	0.274556	0.128524
77000	0.266924	0.120345
77100	0.263918	0.129964
77200	0.278501	0.127418
77300	0.254194	0.116556
77400	0.274798	0.125910
77500	0.271199	0.132756
77600	0.270333	0.122026
77700	0.276247	0.124504
77800	0.270838	0.126574
77900	0.273114	0.127807
78000	0.276140	0.129274
78100	0.269126	0.131708
78200	0.263365	0.130329
78300	0.273923	0.122474
78400	0.260973	0.118808
78500	0.281717	0.128984
78600	0.266888	0.124382
78700	0.256177	0.123513
78800	0.254228	0.125335
78900	0.265393	0.129859
79000	0.254825	0.122060
79100	0.281414	0.119487
79200	0.270993	0.136151
79300	0.263462	0.118463
79400	0.264822	0.132797
79500	0.267997	0.126584
79600	0.275025	0.130203
79700	0.285169	0.131548
79800	0.277276	0.133815
79900	0.264663	0.124019
80000	0.255854	0.121204
0	0.865501	0.128904
100	0.238935	0.028207
200	0.224301	0.034725
300	0.238375	0.037980
400	0.237823	0.029845
500	0.242072	0.045224
600	0.228704	0.049830
700	0.234000	0.047699
800	0.220377	0.056302
900	0.212071	0.051329
1000	0.249426	0.046175
1100	0.226345	0.047697
1200	0.237659	0.041398
1300	0.242894	0.050583
1400	0.250903	0.048173
1500	0.240336	0.058097
1600	0.241490	0.037280
1700	0.243946	0.054122
1800	0.230220	0.058447
1900	0.249748	0.052931
2000	0.241511	0.052961
2100	0.238018	0.053665
2200	0.226571	0.055876
2300	0.250862	0.044987
2400	0.237259	0.053356
2500	0.240153	0.047531
2600	0.251502	0.039973
2700	0.226856	0.058127
2800	0.241959	0.060057
2900	0.233412	0.054228
3000	0.244250	0.061350
3100	0.262221	0.054687
3200	0.223989	0.059443
3300	0.238477	0.086009
3400	0.253792	0.071212
3500	0.236466	0.051926
3600	0.238767	0.061141
3700	0.242036	0.059778
3800	0.228417	0.061851
3900	0.243322	0.056953
4000	0.238375	0.050913
4100	0.260936	0.056269
4200	0.225215	0.068051
4300	0.247870	0.063659
4400	0.239416	0.055494
4500	0.239114	0.070650
4600	0.256531	0.058012
4700	0.233744	0.063521
4800	0.231354	0.069639
4900	0.241018	0.070654
5000	0.245955	0.066388
0	0.000700	0.000003
100	0.000120	0.000000
200	0.000418	0.000001
300	0.001208	0.000002
400	0.004463	0.000003
500	0.021301	0.000016
600	0.094319	0.000042
700	0.324504	0.000098
800	0.475997	0.000236
900	0.558846	0.000543
1000	0.536962	0.000608
1100	0.509887	0.000791
1200	0.487682	0.000870
1300	0.493057	0.000542
1400	0.505078	0.001082
1500	0.558539	0.002098
1600	0.499127	0.001199
1700	0.542080	0.001188
1800	0.613625	0.001250
1900	0.547498	0.002728
2000	0.597204	0.001840
2100	0.556187	0.001765
2200	0.626369	0.001828
2300	0.556513	0.002789
2400	0.500587	0.002919
2500	0.603982	0.003458
2600	0.607669	0.003918
2700	0.567182	0.002412
2800	0.600729	0.002103
2900	0.592867	0.001569
3000	0.531824	0.002547
3100	0.544302	0.002973
3200	0.490588	0.002599
3300	0.513416	0.001100
3400	0.548142	0.004718
3500	0.466854	0.003267
3600	0.468521	0.002954
3700	0.461965	0.002383
3800	0.412366	0.002285
3900	0.434246	0.003617
4000	0.463826	0.002946
4100	0.450045	0.003704
4200	0.432036	0.003937
4300	0.504168	0.005669
4400	0.472628	0.007307
4500	0.428484	0.007205
4600	0.431226	0.010371
4700	0.432699	0.007076
4800	0.447221	0.013362
4900	0.494382	0.015080
5000	0.425423	0.018681
5100	0.441414	0.015389
5200	0.397183	0.012305
5300	0.446052	0.022947
5400	0.417884	0.021905
5500	0.444576	0.029265
5600	0.396351	0.031720
5700	0.467323	0.036487
5800	0.409729	0.033358
5900	0.399912	0.037230
6000	0.442366	0.032100
6100	0.409508	0.038530
6200	0.384302	0.037678
6300	0.416009	0.044113
6400	0.412269	0.047015
6500	0.361740	0.041091
6600	0.384205	0.041473
6700	0.407406	0.049605
6800	0.412664	0.046262
6900	0.420488	0.066507
7000	0.397801	0.055534
7100	0.388741	0.054327
7200	0.403705	0.056607
7300	0.380793	0.054397
7400	0.390242	0.065855
7500	0.361732	0.071813
7600	0.409070	0.048902
7700	0.360806	0.073049
7800	0.372025	0.061016
7900	0.420152	0.058991
8000	0.359469	0.070522
8100	0.369602	0.055994
8200	0.366422	0.071890
8300	0.341196	0.086926
8400	0.296987	0.057484
8500	0.358971	0.056359
8600	0.368290	0.075579
8700	0.371786	0.076500
8800	0.347854	0.067708
8900	0.353835	0.078687
9000	0.398531	0.066847
9100	0.350735	0.072889
9200	0.360871	0.096192
9300	0.343208	0.091225
9400	0.376554	0.086986
9500	0.426028	0.094102
9600	0.349629	0.060474
9700	0.365450	0.094705
9800	0.339016	0.099569
9900	0.346611	0.101264
10000	0.333057	0.094734
10100	0.311881	0.098380
10200	0.359365	0.080525
10300	0.310561	0.066160
10400	0.319181	0.083599
10500	0.341581	0.087311
10600	0.377376	0.067920
10700	0.314885	0.107548
10800	0.341159	0.092592
10900	0.338313	0.094908
11000	0.342203	0.087811
11100	0.325931	0.082976
11200	0.321137	0.097530
11300	0.371293	0.122930
11400	0.309775	0.100567
11500	0.297125	0.098827
11600	0.332850	0.104884
11700	0.304853	0.110476
11800	0.311882	0.088464
11900	0.384291	0.102090
12000	0.361526	0.107152
12100	0.300501	0.094199
12200	0.323913	0.105342
12300	0.372781	0.124924
12400	0.356945	0.109680
12500	0.323297	0.095459
12600	0.308336	0.113802
12700	0.312818	0.089421
12800	0.362924	0.118278
12900	0.308435	0.091529
13000	0.336033	0.103424
13100	0.334812	0.094040
13200	0.299366	0.103504
13300	0.275130	0.112983
13400	0.332762	0.102467
13500	0.307093	0.109268
13600	0.293819	0.103849
13700	0.288087	0.097452
13800	0.286155	0.083031
13900	0.295991	0.097584
14000	0.286936	0.102837
14100	0.322308	0.101451
14200	0.285443	0.089188
14300	0.319403	0.099142
14400	0.309724	0.112574
14500	0.287490	0.085321
14600	0.311059	0.118912
14700	0.302413	0.104038
14800	0.305374	0.103686
14900	0.351934	0.115245
15000	0.304058	0.116797
15100	0.321442	0.091742
15200	0.306727	0.131613
15300	0.283094	0.101865
15400	0.304553	0.117839
15500	0.309339	0.112302
15600	0.321935	0.107922
15700	0.312086	0.082848
15800	0.296612	0.100347
15900	0.325307	0.127192
16000	0.289766	0.095887
16100	0.333715	0.115655
16200	0.296913	0.105502
16300	0.306748	0.114827
16400	0.331955	0.094666
16500	0.289892	0.123680
16600	0.325925	0.116809
16700	0.277723	0.100510
16800	0.270584	0.111017
16900	0.319100	0.110743
17000	0.280418	0.118499
17100	0.294733	0.116749
17200	0.300153	0.110091
17300	0.310877	0.102411
17400	0.305327	0.111477
17500	0.305624	0.120161
17600	0.312209	0.112186
17700	0.289084	0.111444
17800	0.309728	0.113758
17900	0.309542	0.093829
18000	0.353454	0.106950
18100	0.256313	0.108036
18200	0.305649	0.106343
18300	0.298194	0.117957
18400	0.318563	0.095072
18500	0.303305	0.125595
18600	0.368283	0.127236
18700	0.309723	0.113758
18800	0.327090	0.127913
18900	0.293363	0.120836
19000	0.281118	0.119624
19100	0.329476	0.107712
19200	0.264022	0.113846
19300	0.322110	0.123234
19400	0.262726	0.117427
19500	0.307083	0.111722
19600	0.307349	0.105868
19700	0.298524	0.115753
19800	0.280200	0.110995
19900	0.281095	0.119456
20000	0.291083	0.118214
20100	0.288803	0.125077
20200	0.285897	0.123686
20300	0.276857	0.126655
20400	0.293127	0.128607
20500	0.284120	0.126200
20600	0.280183	0.123892
20700	0.269006	0.118360
20800	0.279516	0.128952
20900	0.277224	0.127802
21000	0.292853	0.118400
21100	0.294964	0.122092
21200	0.265616	0.121440
21300	0.269002	0.124779
21400	0.275202	0.129816
21500	0.301878	0.104517
21600	0.282038	0.137320
21700	0.288171	0.128172
21800	0.273564	0.120202
21900	0.269415	0.130687
22000	0.290978	0.110855
